RowId,team1,team2,date,name,job,text
1558,rangers,kings,2014-06-11,alain vigneault,coach,well it was a real tough game i think for l a it was probably their best game of the playoffs that they've played against us i thought we were real good until they scored their first goal their only goal when dan broke his stick i thought after that we weren't maybe as efficient as we had been until that time but our guys competed i mean they're a real good team they threw everything they had at us our goaltender stood tall gave us a chance we have another chance we get to play coach vigneault he had to make some huge saves in the second and the third he got and we got a few bounces you need those maybe the luck is changing a little bit we got to keep competing hard keep working we get another chance to play we're going to be ready for it coach vigneault goaltender was real good smiling coach vigneault i knew it wasn't in because the light wasn't going on i didn't know exactly where it was i was able to see the replay after thank god for soft ice now and then coach vigneault just thought that dom had been playing some good hockey i just felt for tonight it was time to maybe give our team a different look on certain occasions i thought for the most part we were all right but i know that we can be better i expect us to be better next game coach vigneault yeah i mean this morning i met all the lines individually talked about certain assignments that i wanted i talked to brad's line i talked to brad about the decision i made i mean at this time of the year it's only about one thing it's about the team you guys now how richards has been this year the ultimate pro he's fine with whatever i do. ‑‑ netflix laughter coach vigneault i mean that's where i thought we were playing a real solid game until then that put us on our heels a little bit i think this group will learn from that i definitely know we're going to be better next game coach vigneault that's player instincts player knowing the rules step's a real smart player coach vigneault you're trying to tell your players not to play on their heels keep managing the puck let's make plays but you know at some point you got to give credit to the opposition like i said i mean that's the best that they've played in this series they came at us real hard fortunately we were able to stand tall bend not break when we did bend a little bit more our goaltender made some big saves coach vigneault anytime i put henrik in goal i know i got a chance to win you know he's a great goaltender he really proved that again tonight coach vigneault anton plays top minutes he's been real steady managing the puck he's defended really well he's really an important player for us coach vigneault i've been in the game a long time to know that sometimes the hockey gods are there they were there tonight. not sure what you guys expected but i think our overall mood was the one that was expected and appropriate i didn't think anybody would be making cartwheels yesterday today we're back at work we had a good meeting this morning we're getting ready for a good hockey game tonight coach vigneault your persistence i love it smiling coach vigneault he would bring what he's brought to us all year long is real good energy he's been in these situations before he's been a good player for us if we do use him tonight i'm sure he's going to be ready coach vigneault that's why sometimes we make changes you know we're expecting changes to be positive for our team sometimes you can shuffle the deck with the lineup you have or sometimes you bring new players into the lineup to hope that they can give you a spark so every time we needed players to come in for different reasons they've usually come in and done a pretty good job for us i had my netflix imitation for you guys today nobody asked laughter
1559,rangers,kings,2014-06-11,anton stralman,player,it means a lot i think this is a game we can build some confidence on it wasn't our best game but at the same time we got the win and that's what we needed anton stralman it's another hard game have to keep working hard manage the puck a lot better than we did tonight just put a lot of pressure anton stralman it was a quick play on the power play there i just saw the puck and all i tried to do basically was get the stick out and obviously the puck as well i got a little lucky and was able to save it anton stralman yeah it's one of those things you need a little luck to kind of succeed with you know i think it was gabby that was going to jump on it because he was right on the slot there with me i tried to get his stick out first and just keep it there buy myself some time to do a second effort to get it out anton stralman i mean we certainly got a good bounce out of that first goal that fed us some energy i mean the break they got when g's stick broke kind of went against us at the same time we hung in there the whole game i didn't think it was our best game anyways but you know we got it done and that's what we wanted anton stralman those two games we played i thought we played real well we have to go in with the same mindset we had what we did in that second game was to work real hard we put tremendous pressure on their d and feeded off their turnovers that's what we tried to do today we didn't get that far i didn't think we feel confident on the road or at home so we'll go in and play our game anton stralman he was tremendous for us tonight he came out big numerous times when the puck was dancing on the goal line a couple guys cleared it he was amazing for us anton stralman yeah it was just one of those plays that i'm trying to go wide instead of cut in the middle it's just a matter of trying to close down the space most guys will stand up i'll use my hip smiling henrik lundqvist well i felt good tonight i must say i felt pretty good in every game it's just tonight we had the bounces we talked about it the first couple games where you know especially against this team you need that little extra puck luck they play a lot around the net a lot of deflections screens sometimes it's going to hit you and sometimes it's not you have to keep telling yourself you're doing the right things so that's what i did going into this game i didn't want to change anything i just tried to go out and compete a couple close calls but when you play this game you have to battle but then you have to rely on your teammates sometimes you have to rely on some luck tonight we had it a couple times but we played a strong game but when they turn it up you know i think we can match that but it's an intense game last couple minutes you know they came hard but we've been in that situation before you just have to trust yourself trust the system we have trust your teammates that we're doing the right things i felt like we were a lot better tonight being in the lane especially from their point shots you know it was tougher for them to get them through that's a big part of their game henrik lundqvist well it's about competing when everything is on the line you just have to challenge yourself the right way i guess as a team and personally you have to go out there and leave everything out there and be extremely focused one mistake and the season is over you're definitely aware of that when you go out to these type of games where you know you know everything can be over after this period or after the next two periods you try even harder to be focused and making the right decisions out there it's exciting though it's extremely tough but it's fun especially when it's that intense out there a lot of action always great to win at home henrik lundqvist well we went into this game with the approach that we wanted to win at home in front of our fans that was our approach we got that accomplished now we're looking for the next game when it comes to momentum you just create that from the start you set the tone whatever you want it to be whatever happened the last game it's over you go out set the tone the first five ten minutes obviously the start in these games are important to show your teammates and show the other team that you're ready to play that this is going to be a long night that's the message you want to you know send out when you go out for big games i guess i mean we didn't want to see the cup coming out on our home ice tonight yeah just the thought of it makes me feel sick laughter but you know obviously the goal is to see it through game but there's so much work to be done here we're just looking at the next game as a great challenge for us again when they get going they're a good team but at the same time when i compare them to maybe pittsburgh they have a lot of skill montréal had a lot of speed but this team they do every little thing right they make it tough for you in every little situation sometimes you think you have everything under control and they create something from basically nothing you know they're shooting the puck going for rebounds you have to be on your toes all the time henrik lundqvist it's probably the product of moving a lot i stay deep in the net so there's a lot of snow there obviously a couple times where like i said you just have to rely on your teammates and luck i thought i had it because i felt the puck felt like i got a good piece of it on that deflection i was yelling at the ref to blow the whistle then i realized it was behind me for a couple seconds i actually apologized but he was cool about it smiling but again i didn't chase anything going into this game it's so fast the game is so fast you can't question yourself you know when you lose sometimes you need to correct things but that's what i said after last game you need to be careful when you analyze your game if i start changing things it's not going to be good for me or the team sometimes you just have to believe in what you're doing even though you're not getting the result you want henrik lundqvist well i think we believe in each other in that situation that's huge to know that you can pull it off even though they're coming at you in a lot of different ways i think it starts with a mental belief that you know we're doing the right things out there and it's going to pay off especially in a play like this every little play matters i think we did so many good things that in the end it paid off for us obviously being in this situation before yeah i think it helps us again it's coming back to the system and believing that what we're doing out there is working for us the way we played tonight that's why we're in the final i think we try to do everything the right way when it's time to rely on skill you do that but there's a lot of times where you just have to keep it simple and work extremely hard henrik lundqvist well honestly i mean i talked to my goalie coach too about it i've been feeling good in all the games i'm reacting to the pucks the right way i'm not making the first move but sometimes you just have to accept you know the bounces are coming at you you can't change your game just because it happens i would do the same thing even though you know the result yesterday when i said i have to be better being okay or good is not going to win you games right now you have to be better than that but i don't feel like i've been giving up bad goals i think i'm playing my game i have to believe in what i'm doing out there tonight with a great team game and some luck we got a good result henrik lundqvist yeah i'm not going to lie the first thought was here we go again i guess the important thing was to respond the right way they had a couple chances right after to make saves right away at that point i just kept telling myself we need to keep this score going into the third that was my approach they had a little push late in the second after that goal to try to get back in an even game it felt extremely important to you know keep the puck out but it's always mentally challenging when things happen especially with things like that you feel like you have a lot of it under control and you get a bad break you just have to respond the right way and stay positive
1560,rangers,kings,2014-06-11,darryl sutter,coach,it was a good hockey game i thought both teams played really well coach sutter yeah probably i recall several times it did it did tonight coach sutter no i don't think so the question has been asked ‑some times in the playoffs already there's momentum during games but i don't think there's much that goes any further than that coach sutter we had a lot of good opportunities but you got to finish only going to get a handful most nights against the new york rangers you got to finish a couple of them coach sutter try to win a game we played in front of some unbelievable fans tonight too we were trying to win tonight too i don't think you look any further than that. i think once you get to know your team you do it's not always the same with every team where you're at time of year all those things generally with our group just the way the schedule works with travel you always know ahead of time what you're doing game days what we want to accomplish the day before the game all those things if we all skated yesterday we wouldn't today so in terms of getting a read from morning skate i don't base how we play on that but just in our whole preparation part coach sutter that was our plan was to play him with kopitar that's what we did i think it was an indiscernible we got him so that's what we did in terms of sticking with him being patient we were a team that was fighting for a playoff spot and we expected a lot out of him right away i don't think it's necessarily being patient i think it was more knowing full well what he could bring and not trying to change that 'cause that doesn't work coach sutter no it's not at all actually start is a little bit of a stretch but i told the players this morning i was going after a practice goal in msg that's pretty good coach sutter i talk to all of them a lot either via phone or text more to see what's going on they're at home them checking to see how we're doing i mean they're pretty smart hockey guys they can see how you're playing and how certain guys are playing they can offer you that coach sutter what's unique is he's a consistent player every night home and road and he scores big goals and he understands his role a lot of times players like that don't understand their role i've said this before i really didn't know justin as a player that well till he came here because basically he was carolina philadelphia you don't see those teams very often other than on tv for someone to learn by video or learn by watching you need to know the person i think 'unique' is another way of saying very consistent very solid understanding your role on a good hockey team coach sutter we were at home now we're on the road coach sutter i think a lot jeff carter's a top player in the national hockey league anytime you get to play with a top player either you elevate your game or you don't play with them coach sutter the only player i could come up with that was real similar in terms of big games and veteran experience and consistency playing for a long time playing on championships was martin gelinas see you tonight
1561,rangers,kings,2014-06-12,alain vigneault,coach,well you know the three games that we've played in this building we've played well we've played well throughout the year on the road we just had a two‑goal lead and were able to hang onto it i'm feeling good about our chances tomorrow we know that we can play better than we did yesterday that's what we're going to try and do coach vigneault no i mean for us tomorrow is basically the same scenario we had yesterday if we intend to continue to play this year we have to win so i expect you know a solid game from our group we play well on the road i expect us to play a real smart game and give ourselves a chance coach vigneault you know for half of the game i was pretty pleased with how at both ends of the rink we were able to defend and generate some good chances the second half of the game i thought they had a strong push our goaltender permitted us to hang on and find a way to win that game if there are enough positive signs from that game for me to not make any other changes stay tuned tomorrow at and find out coach vigneault first of all brad's a team‑first guy i mean as a coach and especially at this time of the year when you don't get a lot of these opportunities sometimes you got to make decisions that might be a little tough to make on a personal aspect but on a team aspect you have to i just felt that certain guys were playing a little bit better than brad you know that's the way it is coach vigneault i had five hours and a half coming down so i've watched it a couple times they had a strong push i mean they're a good team they threw a lot of pucks at the net there's always bodies at the net it makes it real challenging for your team defensively i thought for the most part offensively we didn't have much of a push but we defended i thought in the third better than we did in the second where in the second after they scored that goal we sort of played on our heels a little bit we gave up a few rush chances that didn't happen in the third so you know we found a way to win we had no choice we have no choice tomorrow coach vigneault anybody that's been in this game for any amount of time knows that there's battles on the ice and sometimes whether you call it hockey gods or hockey plays or whatever like when dan was shooting the puck from the point and the knob of his stick stays in his hand you can call that a hockey play or you can call it whatever you want it doesn't matter to me those are things that happen bounces happen during the game hopefully by being in the right position with the right frame of mind the right understanding of the game you can be on those bounces the right way whether they be defensive plays or offensive plays coach vigneault no i mean he's doing everything that i think you want from a player he's going to the tough areas he's shooting the puck he's going hard on the forecheck he's being physical he's creating turnovers you know all i can say right now is i got to believe by playing the way he is right now he will get rewarded i'm hoping that's going to be tomorrow coach vigneault last night they were without a doubt especially on that second period there with their outside speed they were a real force it happened a few times when that line was on we didn't manage the puck the way we were supposed to they're coming one way we're going the other it's tough for any forward ds or forwards to be able to handle that speed we're very aware of it and we're going to try to do a better job tomorrow
1562,rangers,kings,2014-06-12,brad richards,player,go try to win a game really if you're down ‑ you know there's something that has to change sometimes just talk to the new linemates go play brad richards no i actually played more five‑on‑five last night than i did the night before you guys will read into it because i was on a different line i haven't been where i need to be this series so my ice time has been lower we're trying to win games to get to a chance to win a cup so brad richards the day after being down ‑ is a tough day when you think about it collect your thoughts go through everything we've gone through this year you know it started a long time ago it's nice to be given another chance that's all we wanted to do last night it wasn't the prettiest game but we're still here today if you go this long you just keep fighting somehow some way you figure it out as a group to just fight another day that's what we're trying to do brad richards game was rough i don't know what happened i just couldn't get out of my own way besides that if i score a goal you know contribute or we win you probably have a whole different feeling when you get down ‑ you fight it a bit that's the way it goes but game i had a chance to maybe bury a third that probably changes the whole mentality of the team and you coming back ‑ but it didn't if other guys are figuring out a way to get it done right now it's about that brad richards yeah i mean it flips very quickly for sure like i said if you can help out score a goal a big play right now it might be some other simple play you have to get done while you're out there that's it had some good looks last couple games the power play just for some reason not going in so we just keep trying to do that
1563,rangers,kings,2014-06-12,darryl sutter,coach,no you move on really i don't think it was really frustration i think it was a lot of opportunities to tie a game win a game score a first goal all those things didn't quite happen move on be in a good place today be ready for tomorrow coach sutter hours and minutes we landed just about right on the button we're used to it it's something when you get home you're close to work it's like there's another hour today some guys will come in at noon some guys will have a skate some guys will skate tomorrow so once you're here it's always better to get in the weather it doesn't affect us much i don't think coach sutter i think he's a well‑trained athlete which allows him to do that i think he's a guy that has a really tight focus on game days he understands the kind of player he is pretty much has thrived on that here for sure coach sutter every opportunity is an opportunity to win a game or be eliminated or win a series doesn't make any more difference tomorrow than it did last night that's a fact coach sutter i think the question was asked several times asked again last night about momentum i know it's usually media‑created there's momentum during games and momentum with penalties momentum with scoring chances things like that but if it was always about momentum from game to game then most series would be over in four and it wouldn't be called four‑out‑of‑seven it would be the team that won the first game must have the momentum and the team that won the last game must have all the momentum i don't think you get to that point ever quite honestly i've never been a believer in that because it bears itself out coach sutter i don't like the way the goals were scored against us last night it was basically right after a penalty a penalty that we didn't have to take after winning a faceoff the second one was obviously losing a battle at the net you got to score three goals to win i've said that i know some don't agree but it's true i've been in it long enough you got to score three goals to win you're pushing it
1564,rangers,kings,2014-06-12,henrik lundqvist,player,i guess there's a couple of things we always talk about this feels like this is the th time we talk about this but it comes down to how much you want to battle how much you want it not only for me but for the group you know for a goalie when you go into these games when you feel the support from your teammates you play well as a group in front of you obviously it's a lot easier to play your game just focusing on what you have to do and then you try not to think too much you just focus on your job and what you have to do to have success sometimes when everything is on the line that's actually easier sometimes to focus in on the important thing and not so much on consequences i guess henrik lundqvist well i guess that's the challenge for a goalie to be in the right place mentally always obviously when you play an important game third period you know the next goal is going to be so important for the series and this game you just try to stay in that moment stay in the moment and focus on the next shot you know it was pretty intense at times but you try just to stay calm i guess and focus on your job not overdoing anything or complicate anything but it's fun i like that challenge you know it's fun to be out there in these types of games obviously we'd like to be in a better position right now we're down ‑ but at the same time it's a lot of fun to be out playing in these types of games they're intense and you're pretty tired afterwards physically and mentally but as you should henrik lundqvist i think he's been so steady ever since he came to new york he's such a humble and quiet guy you don't talk that much about him but you always know what he's going to bring he sees the game really well he's a really smart player with and without the puck so he definitely deserves more credit i think he's someone that you can use in a lot of different situations i think he can play physical but he can also like i said be extremely smart with the puck so you know obviously yesterday he was in the right place a couple times but that's just him playing his game i think he's meant a lot to this team for a long time now henrik lundqvist definitely he has so much talent i think his game is so steady i really do as a goalie when you have a defenseman in front of you that's so calm you know making good decisions with and without the puck it definitely helps me relax and brings me confidence too henrik lundqvist we needed it you don't think so much about it during the game you just go out there and try to play as hard as can you but there's moments where there's so many things you can have an impact on your game you can control a couple other things but there's also so much out of your control a couple times last night you know we had that luck that you need in a tight game sometimes you say it maybe not mean it but that factor of luck in a series against a good team you're going to need it to win games you can't rely on it all the time but there's moments in games where the difference is so small that little extra push might help you to get the win henrik lundqvist i don't know hopefully they're a confident team they've been on both sides they've been up they've been down they're pretty consistent with the way they play i'm not going to think too much about where they're at mentally it's more about what we need to do i know if we win tomorrow they're definitely going to feel the pressure we were in that spot playing montréal the closer you are to your final goal obviously you tend to think more that's just the way you work it's hard not to being one game away when we were in the conference final being up ‑ then you lose one you definitely feel the pressure for game we're looking at tomorrow it's a great opportunity for us to try to take this back to new york it would be a lot of fun to get another game in new york and see what we can do with that but that's as far as we look at it right now
1565,rangers,kings,2014-06-13,alain vigneault,coach,well obviously everybody's very disappointed in the outcome that being said i think in a couple of days you know we're going to reflect you go into this hoping that you don't regret anything we put it out there we gave our best shot best effort three games here all went to ot what can i say coach vigneault yeah i mean during the regular time i mean he made some big saves i thought in the overtime though that's when we played our better hockey of the night had some real good looks both goaltenders were outstanding coach vigneault i mean any loss in the stanley cup final is going to be a real tough loss so tried our best everybody laid it out there i'm very proud of our group very proud of their effort we'll see what happens coach vigneault yeah i'm not going to get into that tonight take a couple days here to reflect on what happened and we'll go from there coach vigneault i mean it was a hard‑fought game i mean every inch on the ice was contested real hard you know both teams were battling at an unreal level all three games here when you look at it they all went to overtime tough loss thanks guys. i'm sure it's a good day it's going to work out fine laughter coach vigneault well we were good for minutes had a two‑goal lead we were able to win it we had lost a couple of two‑goal leads prior to that i think in general for our group we had no choice we had to find a way to win we did we got another chance tonight coach vigneault i feel that we need to focus on tonight we know that we can play better than we did last game we're going to have to we've played well in this building we've played real well on the road we need to put our best game on the ice tonight coach vigneault we were defending we didn't have the puck when you don't have the puck you're defending we're going to try to have the puck a little bit more tonight we're a good team when we go north south real quick and have puck possession team in the other team's end that's what we're going to do tonight coach vigneault our power play has had some good looks it obviously hasn't finished you could say benoit pouliot's goal our guy was stepping on the ice close to a power play goal it's had some good looks some good shots you have to show trust and confidence in your guys that they'll get it done for you hopefully they will tonight
1566,rangers,kings,2014-06-13,darryl sutter,coach,we did it a different way in ' that's something that i don't think could ever happen again if you go back to that because of winning as a road team all the time this year was totally different a lot of new players in our lineup we knew we had to at some point during the olympics i always thought about this how are we going to beat chicago how are we going to beat chicago dean got gaborik we were able to put some kids in go from there so coach sutter yeah i think it takes a lot of effort and will but i think once you did it as a group the nucleus of your team i've said it lots and we talk about it lots in the room the winning and losing part of it it sounds off the wall but a lot of times when you lose a game you're actually winning a lot of other areas and you just believe in it it showed up again tonight i mean just over and over and over went through it we had to switch guys around tonight just started gutting it out i told some of the players should we win the stanley cup this year in a different way it just tells you we actually got better coach sutter i told robyn that last night again it goes back to last year we got beat in the conference finals robyn got out of the hospital played games had to go back to the hospital played games he'd been out so long that's your biggest concern quite honestly i thought about it again this morning about how much trust you have in everybody like jeff schultz gave us willie greene and robyn in the playoffs didn't play every game it just tells you that need a lot more than the six by browny doing that it tells you how they feel about each other coach sutter i couldn't see it basically at that point the players are in sort of attrition trying to get or seconds each there was some ebb and flow in overtime but i think our whole game was very consistent in terms of we were good in the first shift we were good in the th shift we were good in the th shift this team you got to give them lots of credit tonight is their th game is it i'm not so sure that will ever happen again you talk about games plus how many overtimes we probably played close to games since the th of april that's pretty significant you got to give these guys full marks coach sutter you know what somebody said congratulate glen sather and the new york rangers what they did this year what they accomplished it's a difficult road the key is you make the playoffs you win the stanley cup you got to do something special to get there to get through three teams in your conference is very very significant then to play each other it's like a whole new schedule again coach sutter drew told me he was going to win two in one year he said that he said he was going to win the gold medal and win the stanley cup coach sutter i think he told me two or three times i know when they named him to the team jeff and the kids were named that day we were in there early that's vivid in my mind when he came home they met us in colorado that's what he said he was going to win the gold medal he did and he said he was going to win the stanley cup coach sutter it's fitting his third stanley cup it's great for willie you could see how emotional he was about it but we had players you could put players on it coach sutter they say that all the time they get spoiled smiling. find different ways every game i don't think last game will have any bearing on this game as game would be on game or on coach sutter i think he's been a really consistent player yeah i would say that laughter instead of going into it i'd say that coach sutter well i think domination in third periods is not the right way to look at it i mean there's different reasons that you have good third periods maybe you're down maybe you're up maybe you got penalties or power plays lots of different reasons for third periods the way they are quite honestly you're probably saying that because of shots for and against right it's pretty much irrelevant if you only had one shot and you needed that to score the goal and you did then you'd take that so how important is a good start well that's why they put time on the clock always that's when it starts then you get seconds of it then somebody else gets to go it's not just the start i mean what does 'start' mean does that mean shift period till the first time out o zone neutral zone d zone faceoff what does it mean
1567,rangers,kings,2014-06-13,justin williams,player,this is jackson he got to celebrate cup number two and three but not the first one justin williams it's pretty sweet to get that award and to get the ovation that i got from my teammates was pretty special and emotional for me justin williams you win the stanley cup for obviously yourself and your teammates but the thing that makes it extra special is to share the jubilation the excitement of the pinnacle of your hockey career with the people who cheered for you since day one the people who love you that's what makes it pretty emotional for me justin williams what we went through this year as opposed to the game s the backs against the wall what we went through to get to this point is unique obviously every stanley cup is special in its own way but we really had to earn this one justin williams i can't believe i won that that will i don't think ever ever sink in the guy from cobourg who played the game he loves and got to be surrounded with a lot of great teammates throughout my years justin williams no not at all the focus was solely on the game that's no bs it certainly was the one that matters obviously isn't here right now this one is just a little extra icing a little sweeter that i got presented with that trophy clearly it could have went to a lot of players on our team justin williams you had to find that little extra in your tank there's always such reserve in there we had to dig down and find tonight alec martinez scoring that goal gee what huge goals he scored for us that's just what our team was all about everybody pitching in but what a special player marty is justin williams i would have punched you in the face maybe laughter things looked bleak for us but we were able to channel our inner will we just didn't want to go away the term 'one of a time' certainly applied to us that series as i said what we went through to get to this point to win the stanley cup is pretty emotional and special and we'll never forget it justin williams dean lombardi has given me a great opportunity here he saw somebody a player that not a lot of people saw he gave me a chance he gave me another opportunity where my career wasn't going the way i wanted it to i was able to be a piece of this puzzle the team that he built i'm privileged to play on this team with all the great players justin williams up and down our lineup you can make a case for any line any d pair that's not just blowing smoke that's the god's honest truth to be singled out like that have my teammates give me an applause be genuinely excited for me that was the most special thing
1568,red wings,flyers,1997-05-30,brendan shanahan,player,well actually i guess i have always thought about what it would be like to be in this situation but i think once you are playing and once you are involved you just keep coming to the rink every day and you just get in a zone where you keep going to work and when you get done with one opponent you take on the next and i don't think you really have time to reflect on it you just there is too much work to be done. well i guess at first i thought when i had asked for the trade i had heard the flyers were interested and the rangers were interested but really once keith asked for a trade it almost seemed like it was going to be detroit it was just a complicated deal that took some time to work out so i really don't think about it too much because you know in the last couple of years with the trade from st louis and then requesting a trade from hartford a lot of teams pop up and you try and follow it and you try and stay on top of it but really it is not in your control and so you really can't think about it too much to control it. i really haven't seen him that much i am playing in the same division but not really i don't really spend time comparing myself to other players i mean we are both left wingers obviously we are both counting on scoring goals and have a physical presence but you know i actually i started playing against john leclair when we were on the under team he was playing for team u s a and i was with team canada so you know he had really had a great career and but i don't spend time really thinking about comparing myself to him. well to be on his team you just respect the way he shows up to play every night and you know he is touch an ultimate competitor and it doesn't matter if you are playing a division rival or a team that you only see once or twice a year he plays the same way playing against him i always felt that you know he forces you to compete and if you weren't on top of your game he was going to embarrass you so i think that now that i am on his team i think i appreciate it more and i just see the toughness that he brings to the game he doesn't complain he doesn't pretend that he is hurt he takes as much as he gives but he doesn't expect not to get hit and never expects for a player not to take a hit from him
1569,red wings,flyers,1997-05-30,gary meagher,player,i welcome the red wings and i congratulate them on the western conference victory the remaining detroit players will be in shortly we will do about minutes of questions
1570,red wings,flyers,1997-05-30,mikael renberg,player,i tried to play with a new pair of skates because i don't have to tie the skates as hard with the old pair it gives me better support so that helped me. yeah he put me there now i think i am going to play there i mean i play wherever he wants me to play whatever is best for the team and that is terry's choice whatever he wants i will play there. yeah i think he does i mean he is just the last two years he is becoming a big big leader i don't know i think he will learn a lot from playing in like the world cup he had learned a lot from guys like messier that is just the feeling i have he learned a lot from those guys and he takes the experience and he uses it you know with the flyers right now. yeah i know sometimes when i get frustrated on the ice he always comes and sits besides me and tells me to relax just go out there and relax and play hockey and have fun it is great to have that kind of leadership in the locker room
1571,red wings,flyers,1997-05-30,mike vernon,player,i think that experience helps you there is no doubt especially dealing with the other activities that come along like the media the press conference and it just keeps your focus and i think that those years that we have been here before i think it is sometimes nerve wracking when you come for the first time sometimes intimidating when you come for the first time with all the attention and i think our hockey club now has some has a lot of players on it that have been in this position before have been to the finals and i think it is i think they will just focus more on hockey and they can also deal with the media factor. well i guess you never count those old guys out those veterans i guess we are stubborn i guess and we just both want the opportunity to play i am sure he feels the same way i mean i think we are both pretty ecstatic about being here now. well i think both of us we didn't say anything we didn't come public and asked to be traded we kept our mouths shut and we just worked away i mean sometimes if you take that route sometimes good things will follow i think that well i know that i didn't say too much because it was out of my control it was mostly on scotty and his decisions but i mean i just wanted to play hockey and scotty knew that and you know i think that that is all any player that asks is just for that opportunity to play and to prove his stuff i mean it is a great opportunity for both of us right now. i think i am pretty much well rested there is no doubt the game schedule i think does take a lot out of a goaltender if he plays a lot and i think the situation with chris and i over the last three years we split a lot and i think it has kept both of us fresher and stronger in the long run
1572,red wings,flyers,1997-05-30,rod brind amour,player,we were battling for first place all year so you can't get this guy on one line obviously you have got to have a superstar and we do he has got to be playing really well and he is. yeah even this year he came into his own i think just from getting the opportunity he has always been there he is a good player he just never got the chance i think now he is getting a lot of ice time and he has produced for us great to see he deserves it. well i think their depth you can't relax i think the other teams we have played we will gear up on lemieux and you will gear up on jagr then you had to gear up on gretzky and leetch but you never had too much to worry about with the other guys as much now i can't take a minute break
1573,red wings,flyers,1997-05-30,scotty bowman,coach,i just found out right now i didn't know you mean as the manager. i am happy for him he is a great player and very astute person so i wish him well. i said we would play all our players because he plays nearly half the game we just couldn't have one player and i also i was asked if we would play konstantinov against him like florida played jovanovski and i said we have our most experienced defensemen we have of them that play quite a bit they will all play against him. no because the team wanted to play like it was you know the th game we had already squandered one opportunity to put that team out and the fourth win isn't easy most of the time what i was mostly surprised about was the fact that we had a one goal lead early in the second period and we you know it is nothing wrong with the game we were playing real top game but you are only up by one goal and we didn't go into a defensive shell and had to keep attacking even when they made it to we still had some scoring chances after that. well every player you know every person that starts the season you know it is the ultimate goal of every person sometimes you get very fortunate to get on some teams and it is really difficult on players that don't win sometimes because it is not always in their own hands i have been in hockey for years and i was fortunate when i first started i didn't have anything to do with the team but i got into montreal and they won cups in a row and i was only like a junior coach and scout you feel when the season is over you really feel that your season is complete even in an area where you are it is everybody in the organization and i think that there is an awful feeling when you don't win the stanley cup if you get this far there is even some feelings when you have big expectations and don't get to the finals that is what everybody plays for and you know when you win the first stanley cup you can always remember it and i think as far as coaches are concerned when you do win the stanley cup it gives them a lot more longevity and you know there is not as much longevity in that job but it is everybody it is everybody's ambition and their desire no matter who you are in the organization to try to win. i didn't realize that he could did play in the mid 's i knew he was with the flyers i didn't know he was on that team but you know i got to know him actually when he was in washington i thought you know that team had some tough times because they had and were a good team and getting into the playoffs against teams like pittsburgh had so much going for them and you know i know his brother brian because when i got to detroit he was the general manager i remember he played in oakland and i remember him as a player and then when you get him into the nhl to have gone on to this team and now taken him where he is when you coach sometimes you are in the wrong place at the wrong time and it makes it tough to succeed but you know coming here he felt comfortable with the flyers and you know there is always a lot of controversy if you are coaching a team like philadelphia and he has survived it all. well i mean everybody gets involved in it you know it is always focused on one person but you know we have a good group of people in detroit when i got there the team was pretty solid and you know the team was very strong and there were a lot of younger players in the system that are now than more than just regular players i think it is like all teams when they didn't succeed couple years ago it is a difficult business to play and not win you have to have some changes and the changes are always difficult even when you win you have a few players that you are going to change and i think that is what has happened to our team we have been able to add players that have meant a lot to the team but they have brought you know the other players on the team had to mesh together and the chemistry on the team has to be solid because it is important to the players you bring into the team what they are going to do for the team that has been the biggest addition this year is that every one of the players that was added has done something even a little different than each other. i think we are fourth in our defense our defense are experienced but they are there is not a small defensemen among them i have seen teams where if your defense is closed and you are going against big forwards it is a tough match up but we have been fortunate that our defensemen we have got on our team now are pretty strong and pretty good size for the most part it wasn't just by design it is just the way it happened but they have got good size and they have to match up against the forwards i think if you have a small defense against team like philadelphia you would have to be very skilled and very quick. yeah i think it is like that in other sports though too when you get i mean i made my home in buffalo for the last years when you get to the super bowl you never regard it as a second best team you are just the team that couldn't win and that is unfortunate but i think that is like in other sports but certainly in hockey you know i think when you sit back and look at your whole picture and your season and you probably don't think that way but it is a reality if you don't win the event you are not a failure but you are certainly sort of disappointed anybody here in the media that knows anybody in the league or anywhere that can get any tickets i have been in the league now for years and this is the most distressful time i have ever experienced our players are here they get two tickets to buy we used to get some more to buy we couldn't trade tickets with philadelphia they just didn't have any we don't have any to trade with them i am making a plea because it is pretty tough when your friends and family can't come to the stanley cup final and that is a fact i am pissed off
